signal_date,ticker,pattern,pattern_family,entry_price,stop_pct,stop_price,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,signal_score_pre_stop_risk_penalty,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,st_score,st_score_pre_model,markov_state_encoded,month,stop_before_target,candidate_name
2013-12-19,HINDALCO.NS,B_pullback_rebound,B,119.0,2.82,115.65,100.0,59.7,68.0,99.4,83.1,40.7,0.18,0.73,0,-4.8761,1.4501,0.5942,0.837,0.7145,1.3416,12.2,-0.0,-0.0,-0.0,-0.0,0.0,12.8,,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,100,12.8,continuous_power,False,1,12.8,2,0.0,47.3,33.1,0|0|0|0|0,2013-12,0,scores_only
2013-12-19,MARUTI.NS,A_breakout_40d,A,1780.55,7.0,1655.9115,87.7,57.6,78.2,79.5,58.0,60.0,2.05,3.0,0,0.9525,10.6562,0.6387,1.6792,1.4897,10.1534,18.0,-0.0,-0.0,-0.0,-0.0,0.0,82.7,,0.0,0.0,0.0,82.7,0.0,0.0,0.0,0.0,100,82.7,continuous_power,False,1,82.7,2,0.0,30.2,26.7,0|0|0|0|0,2013-12,0,scores_only
2013-12-19,TVSMOTOR.NS,A_breakout_40d,A,60.85,7.0,56.5905,100.0,91.5,73.4,56.2,58.0,60.0,3.24,3.0,3,5.1858,19.2599,0.6914,2.4167,3.8153,26.9711,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0,0.0,0.0,0.0,100,95.1,continuous_power,False,2,95.1,2,0.0,38.2,30.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-19,TVSMOTOR.NS,G_vcp_breakout,G,60.85,7.0,56.5905,100.0,100.0,73.4,56.2,58.0,52.3,3.24,3.0,4,5.1858,19.2599,0.6914,2.4167,3.8153,26.9711,15.7,-0.0,-0.0,-0.0,-0.0,0.0,93.3,,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,100,93.3,continuous_power,False,2,93.3,2,0.0,39.2,31.3,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,BAJAJFINSV.NS,B_pullback_rebound,B,72.26,7.0,67.2018,55.6,39.2,88.2,100.0,58.0,40.7,1.23,3.0,0,-2.2258,6.1798,0.1073,1.4712,0.8116,6.4593,12.2,-0.0,-0.0,-0.0,-0.0,0.0,29.6,,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,100,29.6,continuous_power,False,2,29.6,2,0.0,55.7,35.0,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,BAJAJFINSV.NS,F_vwap_reclaim,F,72.26,1.96,70.8425,55.6,89.2,88.2,100.0,88.2,39.0,1.23,3.0,1,-2.2258,6.1798,0.1073,1.4712,0.8116,6.4593,11.7,-0.0,-0.0,-0.0,-0.0,0.0,31.6,,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,100,31.6,continuous_power,False,2,31.6,2,0.0,44.3,31.3,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,BRITANNIA.NS,B_pullback_rebound,B,446.85,4.44,427.025,100.0,40.4,71.4,100.0,73.4,40.7,0.51,2.02,0,-5.3985,0.2408,0.0,1.3048,0.3048,1.2249,12.2,-0.0,-0.0,-0.0,-0.0,0.0,21.4,,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,100,21.4,continuous_power,False,3,21.4,2,0.0,52.0,32.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,BRITANNIA.NS,C_macd_crossover,C,446.85,4.44,427.025,100.0,65.3,71.4,100.0,73.4,53.0,0.51,2.02,1,-5.3985,0.2408,0.0,1.3048,0.3048,1.2249,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,continuous_power,False,3,0.0,2,0.0,43.2,29.6,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,BRITANNIA.NS,F_vwap_reclaim,F,446.85,1.8,438.8115,100.0,82.5,71.4,100.0,89.2,39.0,0.51,2.02,2,-5.3985,0.2408,0.0,1.3048,0.3048,1.2249,11.7,-0.0,-0.0,-0.0,-0.0,0.0,15.8,,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,100,15.8,continuous_power,False,3,15.8,2,0.0,52.0,32.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,HCLTECH.NS,A_breakout_40d,A,309.425,7.0,287.7652,100.0,51.1,81.1,62.2,58.0,60.0,0.96,3.0,1,0.1335,11.0634,0.2953,0.698,0.9277,12.4203,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.7,,0.0,0.0,0.0,83.7,0.0,0.0,0.0,0.0,100,83.7,continuous_power,False,1,83.7,2,0.0,56.1,37.0,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,KOTAKBANK.NS,B_pullback_rebound,B,73.315,1.79,72.0,70.5,72.3,74.0,91.3,89.2,40.7,0.64,2.57,1,-5.0938,0.0489,0.1039,1.0802,1.4529,0.0147,12.2,-0.0,-0.0,-0.0,-0.0,0.0,21.7,,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,100,21.7,continuous_power,False,1,21.7,2,0.0,46.0,32.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,MARUTI.NS,A_breakout_40d,A,1809.65,7.0,1682.9745,89.7,63.1,77.2,72.1,58.0,60.0,2.13,3.0,1,1.6343,11.9041,0.8115,1.212,1.9461,13.4994,18.0,-0.0,-0.0,-0.0,-0.0,0.0,88.9,,0.0,0.0,0.0,88.9,0.0,0.0,0.0,0.0,100,88.9,continuous_power,False,2,88.9,2,0.0,57.6,36.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,MARUTI.NS,C_macd_crossover,C,1809.65,7.0,1682.9745,89.7,100.0,77.2,72.1,58.0,53.0,2.13,3.0,2,1.6343,11.9041,0.8115,1.212,1.9461,13.4994,15.9,-0.0,-0.0,-0.0,-0.0,0.0,94.2,,0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,100,94.2,continuous_power,False,2,94.2,2,0.0,52.7,34.7,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,RELIANCE.NS,C_macd_crossover,C,204.6162,6.52,191.267,67.5,100.0,79.1,100.0,60.9,53.0,0.19,0.75,0,-2.1373,2.6317,2.1017,1.9213,3.5738,7.0589,15.9,-0.0,-0.0,-0.0,-0.0,0.0,55.0,,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,100,55.0,continuous_power,False,2,55.0,2,0.0,37.6,30.5,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,RELIANCE.NS,F_vwap_reclaim,F,204.6162,4.77,194.8503,67.5,100.0,79.1,100.0,71.4,39.0,0.19,0.75,1,-2.1373,2.6317,2.1017,1.9213,3.5738,7.0589,11.7,-0.0,-0.0,-0.0,-0.0,0.0,22.2,,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,100,22.2,continuous_power,False,2,22.2,2,0.0,35.7,29.6,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,TATACONSUM.NS,E_boll_squeeze,E,153.1,4.18,146.7025,78.0,100.0,93.3,100.0,74.9,40.0,-0.43,0.0,0,-8.706,-0.0568,-0.2034,2.221,1.5343,6.5817,12.0,-0.0,-0.0,-0.0,-0.0,0.0,1.7,,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,100,1.7,continuous_power,False,1,1.7,2,0.0,48.0,33.4,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,TECHM.NS,A_breakout_40d,A,461.5,7.0,429.195,100.0,72.9,90.2,66.9,58.0,60.0,2.32,3.0,0,2.8613,12.7356,0.2814,1.8989,2.2133,16.915,18.0,-0.0,-0.0,-0.0,-0.0,0.0,89.4,,0.0,0.0,0.0,89.4,0.0,0.0,0.0,0.0,100,89.4,continuous_power,False,1,89.4,2,0.0,47.2,34.7,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,TVSMOTOR.NS,A_breakout_40d,A,64.0,7.0,59.52,100.0,91.4,84.6,45.7,58.0,60.0,3.29,3.0,5,5.1767,24.5306,0.2465,2.029,2.7512,33.2295,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0,0.0,0.0,0.0,100,95.1,continuous_power,False,2,95.1,2,0.0,48.2,34.4,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,TVSMOTOR.NS,G_vcp_breakout,G,64.0,7.0,59.52,100.0,100.0,84.6,45.7,58.0,52.3,3.29,3.0,6,5.1767,24.5306,0.2465,2.029,2.7512,33.2295,15.7,-0.0,-0.0,-0.0,-0.0,0.0,93.3,,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,100,93.3,continuous_power,False,2,93.3,2,0.0,60.6,40.3,0|0|0|0|0,2013-12,0,scores_only
2013-12-20,ULTRACEMCO.NS,D_rsi_bounce,D,1744.2,1.1,1725.0,63.8,88.1,62.3,65.3,93.4,41.3,-0.75,0.0,0,-12.1907,-8.3182,0.0,1.3598,0.819,,12.4,-0.0,0.0,-0.0,0.0,0.0,55.3,,0.0,0.0,0.0,55.3,0.0,0.0,0.0,0.0,100,55.3,continuous_power,False,1,55.3,2,0.0,55.9,36.7,0|0|0|0|0,2013-12,0,scores_only
2013-12-23,JSWSTEEL.NS,C_macd_crossover,C,98.695,7.0,91.7863,100.0,96.8,67.3,64.2,58.0,53.0,2.05,3.0,0,2.4073,11.9651,-0.0726,1.592,0.7815,13.5183,15.9,-0.0,-0.0,-0.0,-0.0,0.0,89.1,,0.0,0.0,0.0,89.1,0.0,0.0,0.0,0.0,100,89.1,continuous_power,False,1,89.1,2,0.0,48.6,34.5,0|0|0|0|0,2013-12,0,scores_only
2013-12-23,SIEMENS.NS,A_breakout_40d,A,391.47,7.0,364.0671,93.1,69.8,70.2,76.0,58.0,60.0,2.51,3.0,0,2.4739,15.0226,0.7075,1.2069,1.0368,14.9911,18.0,-0.0,-0.0,-0.0,-0.0,0.0,85.5,,0.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,100,85.5,continuous_power,False,2,85.5,2,0.0,43.7,31.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-23,SIEMENS.NS,C_macd_crossover,C,391.47,7.0,364.0671,93.1,54.0,70.2,76.0,58.0,53.0,2.51,3.0,1,2.4739,15.0226,0.7075,1.2069,1.0368,14.9911,15.9,-0.0,-0.0,-0.0,-0.0,0.0,75.3,,0.0,0.0,0.0,75.3,0.0,0.0,0.0,0.0,100,75.3,continuous_power,False,2,75.3,2,0.0,57.6,36.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-23,TATACONSUM.NS,E_boll_squeeze,E,154.7,4.77,147.3175,77.4,96.6,69.7,94.9,71.4,40.0,-0.36,0.0,1,-7.7519,0.9989,0.9144,0.9577,1.7691,7.2407,12.0,-0.0,-0.0,-0.0,-0.0,0.0,7.4,,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,100,7.4,continuous_power,False,1,7.4,2,0.0,26.2,22.2,0|0|0|0|0,2013-12,0,scores_only
2013-12-23,TVSMOTOR.NS,A_breakout_40d,A,66.7,7.0,62.031,100.0,83.7,73.8,38.9,58.0,60.0,3.55,3.0,7,4.2187,28.7371,0.8594,1.1905,1.9427,37.2891,18.0,-0.0,-0.0,-0.0,-0.0,0.0,93.6,,0.0,0.0,0.0,93.6,0.0,0.0,0.0,0.0,100,93.6,continuous_power,False,2,93.6,2,0.0,61.6,41.5,0|0|0|0|0,2013-12,0,scores_only
2013-12-23,TVSMOTOR.NS,G_vcp_breakout,G,66.7,7.0,62.031,100.0,100.0,73.8,38.9,58.0,52.3,3.55,3.0,8,4.2187,28.7371,0.8594,1.1905,1.9427,37.2891,15.7,-0.0,-0.0,-0.0,-0.0,0.0,93.3,,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,100,93.3,continuous_power,False,2,93.3,2,0.0,60.3,40.1,0|0|0|0|0,2013-12,0,scores_only
2013-12-26,AMBUJACEM.NS,C_macd_crossover,C,184.25,5.73,173.7,55.8,70.7,67.7,100.0,65.6,53.0,-0.78,0.0,0,-5.537,-0.1317,-0.0826,0.8499,0.0543,2.0879,15.9,-0.0,-0.0,-0.0,-0.0,0.0,7.8,,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,100,7.8,continuous_power,False,1,7.8,2,0.0,46.0,32.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-26,SHREECEM.NS,B_pullback_rebound,B,4401.5,3.78,4235.0,55.3,40.1,100.0,100.0,77.3,40.7,0.02,0.06,0,-1.1532,0.5071,-0.3545,0.6966,0.5088,1.8088,12.2,-0.0,-0.0,-0.0,-0.0,0.0,33.2,,0.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,100,33.2,continuous_power,False,1,33.2,2,0.0,53.7,35.0,0|0|0|0|0,2013-12,0,scores_only
2013-12-27,TVSMOTOR.NS,A_breakout_40d,A,68.7,7.0,63.891,100.0,74.0,89.0,52.1,58.0,60.0,3.83,3.0,2,2.9985,29.6838,0.0,1.917,0.9754,27.9197,18.0,-0.0,-0.0,-0.0,-0.0,0.0,94.0,,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,100,94.0,continuous_power,False,2,94.0,2,0.0,55.8,37.0,0|0|0|0|0,2013-12,0,scores_only
2013-12-27,TVSMOTOR.NS,G_vcp_breakout,G,68.7,7.0,63.891,100.0,100.0,89.0,52.1,58.0,52.3,3.83,3.0,3,2.9985,29.6838,0.0,1.917,0.9754,27.9197,15.7,-0.0,-0.0,-0.0,-0.0,0.0,93.3,,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,100,93.3,continuous_power,False,2,93.3,2,0.0,49.6,34.6,0|0|0|0|0,2013-12,0,scores_only
2013-12-30,TRENT.NS,A_breakout_40d,A,125.99,7.0,117.1707,51.9,65.9,71.3,58.6,58.0,60.0,3.12,3.0,0,1.9914,25.2223,1.5138,0.6647,1.551,21.1026,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.7,,0.0,0.0,0.0,75.7,0.0,0.0,0.0,0.0,100,75.7,continuous_power,False,1,75.7,2,0.0,41.2,33.9,0|0|0|0|0,2013-12,0,scores_only
2013-12-30,TVSMOTOR.NS,A_breakout_40d,A,79.05,7.0,73.5165,100.0,100.0,100.0,34.1,58.0,60.0,4.44,3.0,2,15.0655,47.2698,1.1645,3.5185,4.3249,65.1936,18.0,-0.0,-0.0,-0.0,-0.0,0.0,95.1,,0.0,0.0,0.0,95.1,0.0,0.0,0.0,0.0,100,95.1,continuous_power,False,2,95.1,2,0.0,64.1,43.3,0|0|0|0|0,2013-12,0,scores_only
2013-12-30,TVSMOTOR.NS,G_vcp_breakout,G,79.05,7.0,73.5165,100.0,100.0,100.0,34.1,58.0,52.3,4.44,3.0,3,15.0655,47.2698,1.1645,3.5185,4.3249,65.1936,15.7,-0.0,-0.0,-0.0,-0.0,0.0,93.3,,0.0,0.0,0.0,93.3,0.0,0.0,0.0,0.0,100,93.3,continuous_power,False,2,93.3,2,0.0,69.1,49.7,0|0|0|0|0,2013-12,0,scores_only
2013-12-31,TRENT.NS,A_breakout_40d,A,126.47,7.0,117.6171,54.8,53.0,82.8,57.6,58.0,60.0,3.16,3.0,1,0.381,24.8682,4.5321,1.427,6.0188,19.0282,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.2,,0.0,0.0,0.0,75.2,0.0,0.0,0.0,0.0,100,75.2,continuous_power,False,1,75.2,2,0.0,43.1,36.7,0|0|0|0|0,2013-12,0,scores_only
2014-01-01,ASIANPAINT.NS,C_macd_crossover,C,499.75,3.55,482.0,85.5,100.0,87.6,100.0,78.7,53.0,0.17,0.67,0,-10.2138,-2.3344,0.898,1.2336,1.1316,2.6246,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,continuous_power,False,2,0.0,2,0.0,44.3,31.3,0|0|0|0|0,2014-01,0,scores_only
2014-01-01,ASIANPAINT.NS,F_vwap_reclaim,F,499.75,1.76,490.9388,85.5,81.1,87.6,100.0,89.4,39.0,0.17,0.67,1,-10.2138,-2.3344,0.898,1.2336,1.1316,2.6246,11.7,-0.0,-0.0,-0.0,-0.0,0.0,13.6,,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,100,13.6,continuous_power,False,2,13.6,2,0.0,46.9,32.5,0|0|0|0|0,2014-01,0,scores_only
2014-01-01,BAJAJFINSV.NS,A_breakout_40d,A,76.01,7.0,70.6893,66.4,68.7,100.0,80.5,58.0,60.0,1.31,3.0,0,2.3428,9.8183,0.175,1.0732,0.2889,13.3006,18.0,-0.0,-0.0,-0.0,-0.0,0.0,77.6,,0.0,0.0,0.0,77.6,0.0,0.0,0.0,0.0,100,77.6,continuous_power,False,1,77.6,2,0.0,55.4,37.0,0|0|0|0|0,2014-01,0,scores_only
2014-01-02,DIVISLAB.NS,A_breakout_40d,A,617.1,7.0,573.903,92.0,54.7,72.8,76.5,58.0,60.0,1.81,3.0,0,0.5827,10.6077,0.0611,0.7563,0.4423,8.8732,18.0,-0.0,-0.0,-0.0,-0.0,0.0,82.2,,0.0,0.0,0.0,82.2,0.0,0.0,0.0,0.0,100,82.2,continuous_power,False,1,82.2,2,0.0,54.6,36.9,0|0|0|0|0,2014-01,0,scores_only
2014-01-02,GOLDBEES.NS,D_rsi_bounce,D,27.4605,1.39,27.08,73.5,100.0,58.7,75.0,91.7,41.3,-0.45,0.0,0,-5.4277,-3.6053,0.3561,0.7663,0.3561,0.3543,12.4,-0.0,-0.0,-0.0,-0.0,0.0,61.3,,0.0,0.0,0.0,61.3,0.0,0.0,0.0,0.0,100,61.3,continuous_power,False,1,61.3,2,0.0,24.8,20.5,0|0|0|0|0,2014-01,0,scores_only
2014-01-02,MARUTI.NS,B_pullback_rebound,B,1768.4,4.13,1695.4,100.0,42.4,79.5,99.8,75.2,40.7,1.89,3.0,0,-2.2794,5.8866,-0.2834,1.4705,0.7126,2.3421,12.2,-0.0,-0.0,-0.0,-0.0,0.0,34.5,,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,100,34.5,continuous_power,False,1,34.5,2,0.0,41.3,31.3,0|0|0|0|0,2014-01,0,scores_only
2014-01-02,SHREECEM.NS,B_pullback_rebound,B,4374.1499,2.2,4277.7002,53.7,44.9,65.5,100.0,86.8,40.7,-0.25,0.0,0,-1.7674,0.1316,0.3717,0.5541,0.3717,0.6671,12.2,-0.0,-0.0,-0.0,-0.0,0.0,36.2,,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,100,36.2,continuous_power,False,1,36.2,2,0.0,46.0,32.9,0|0|0|0|0,2014-01,0,scores_only
2014-01-03,INFY.NS,C_macd_crossover,C,445.6437,3.09,431.875,100.0,57.1,65.8,88.9,81.5,53.0,0.53,2.1,0,0.1081,5.2978,-0.1595,1.8694,0.8694,4.6497,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,continuous_power,False,1,0.0,2,0.0,33.7,26.7,0|0|0|0|0,2014-01,0,scores_only
2014-01-06,GODREJCP.NS,F_vwap_reclaim,F,276.9833,1.18,273.7014,58.0,57.5,75.9,93.4,92.9,39.0,-0.04,0.0,0,-8.1011,-1.9,0.8619,0.5557,0.8869,,11.7,-0.0,0.0,-0.0,0.0,0.0,13.6,,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,100,13.6,continuous_power,False,1,13.6,2,0.0,55.5,36.4,0|0|0|0|0,2014-01,0,scores_only
2014-01-06,GOLDBEES.NS,C_macd_crossover,C,27.627,1.98,27.08,72.2,75.6,68.4,85.7,88.1,53.0,-0.6,0.0,1,-4.8542,-2.7628,0.1736,0.923,0.2998,0.9839,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,continuous_power,False,1,0.0,2,0.0,43.9,32.5,0|0|0|0|0,2014-01,0,scores_only
2014-01-06,INDUSTOWER.NS,B_pullback_rebound,B,176.05,5.71,166.0,61.5,39.6,74.1,97.9,65.7,40.7,0.64,2.56,0,-4.7864,6.3714,0.1144,1.6745,1.1492,5.8379,12.2,-0.0,-0.0,-0.0,-0.0,0.0,19.6,,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,100,19.6,continuous_power,False,2,19.6,2,0.0,51.0,33.4,0|0|0|0|0,2014-01,1,scores_only
2014-01-06,INDUSTOWER.NS,F_vwap_reclaim,F,176.05,1.19,173.9567,61.5,57.7,74.1,97.9,92.9,39.0,0.64,2.56,1,-4.7864,6.3714,0.1144,1.6745,1.1492,5.8379,11.7,-0.0,-0.0,-0.0,-0.0,0.0,31.6,,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,100,31.6,continuous_power,False,2,31.6,2,0.0,44.3,31.3,0|0|0|0|0,2014-01,1,scores_only
2014-01-06,JSWSTEEL.NS,A_breakout_40d,A,103.43,7.0,96.1899,100.0,59.4,72.4,67.4,58.0,60.0,2.13,3.0,0,1.1738,12.6318,0.4678,1.8725,1.3691,9.8923,18.0,-0.0,-0.0,-0.0,-0.0,0.0,84.4,,0.0,0.0,0.0,84.4,0.0,0.0,0.0,0.0,100,84.4,continuous_power,False,1,84.4,2,0.0,53.0,36.3,0|0|0|0|0,2014-01,0,scores_only
2014-01-06,SHREECEM.NS,A_breakout_40d,A,4459.8501,7.0,4147.6606,53.4,51.3,100.0,96.5,58.0,60.0,-0.22,0.0,1,0.1572,2.1177,-0.118,1.1389,0.1525,4.0044,18.0,-0.0,-0.0,-0.0,-0.0,0.0,58.6,,0.0,0.0,0.0,58.6,0.0,0.0,0.0,0.0,100,58.6,continuous_power,False,1,58.6,2,0.0,34.8,27.1,0|0|0|0|0,2014-01,0,scores_only
2014-01-07,DRREDDY.NS,B_pullback_rebound,B,498.25,1.25,492.04,100.0,47.1,65.2,100.0,92.5,40.7,0.33,1.31,0,-1.9019,1.3261,0.0384,1.0293,0.823,0.6194,12.2,-0.0,-0.0,-0.0,-0.0,0.0,31.6,,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,100,31.6,continuous_power,False,1,31.6,2,0.0,46.0,32.9,0|0|0|0|0,2014-01,0,scores_only
2014-01-07,MARUTI.NS,A_breakout_40d,A,1845.75,7.0,1716.5475,100.0,66.0,84.1,70.8,58.0,60.0,1.73,3.0,1,1.9949,9.3465,1.6762,0.8724,1.9252,10.6398,18.0,-0.0,-0.0,-0.0,-0.0,0.0,92.4,,0.0,0.0,0.0,92.4,0.0,0.0,0.0,0.0,100,92.4,continuous_power,False,2,92.4,2,0.0,55.6,37.0,0|0|0|0|0,2014-01,0,scores_only
2014-01-07,MARUTI.NS,C_macd_crossover,C,1845.75,5.07,1752.25,100.0,57.6,84.1,70.8,69.6,53.0,1.73,3.0,2,1.9949,9.3465,1.6762,0.8724,1.9252,10.6398,15.9,-0.0,-0.0,-0.0,-0.0,0.0,74.4,,0.0,0.0,0.0,74.4,0.0,0.0,0.0,0.0,100,74.4,continuous_power,False,2,74.4,2,0.0,62.1,42.4,0|0|0|0|0,2014-01,0,scores_only
2014-01-07,SUNPHARMA.NS,E_boll_squeeze,E,594.2,3.16,575.435,100.0,100.0,76.4,100.0,81.1,40.0,-0.8,0.0,0,-2.7098,1.2751,0.8075,0.8283,1.206,5.1135,12.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,100,0.5,continuous_power,False,1,0.5,2,0.0,52.1,34.7,0|0|0|0|0,2014-01,0,scores_only
2014-01-08,BAJAJ-AUTO.NS,C_macd_crossover,C,1918.3,2.52,1870.0,69.0,64.0,82.5,94.6,84.9,53.0,-1.06,0.0,0,-5.8665,-2.8473,0.2619,0.6945,0.2619,0.5518,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,continuous_power,False,1,0.0,2,0.0,46.0,32.9,0|0|0|0|0,2014-01,0,scores_only
2014-01-08,SHREECEM.NS,A_breakout_40d,A,4509.9502,7.0,4194.2537,53.2,59.0,100.0,93.3,58.0,60.0,-0.07,0.0,2,1.1234,3.2569,0.0034,1.366,0.4264,6.0499,18.0,-0.0,-0.0,-0.0,-0.0,0.0,65.0,,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,100,65.0,continuous_power,False,2,65.0,2,0.0,40.5,28.7,0|0|0|0|0,2014-01,0,scores_only
2014-01-08,SHREECEM.NS,F_vwap_reclaim,F,4509.9502,3.04,4372.6565,53.2,100.0,100.0,93.3,81.7,39.0,-0.07,0.0,3,1.1234,3.2569,0.0034,1.366,0.4264,6.0499,11.7,-0.0,-0.0,-0.0,-0.0,0.0,15.4,,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,100,15.4,continuous_power,False,2,15.4,2,0.0,57.7,35.0,0|0|0|0|0,2014-01,0,scores_only
2014-01-09,DRREDDY.NS,A_breakout_40d,A,517.38,7.0,481.1634,100.0,64.9,82.6,84.6,58.0,60.0,0.45,1.79,1,1.8645,4.9487,0.3455,1.5963,1.4557,8.2851,18.0,-0.0,-0.0,-0.0,-0.0,0.0,81.6,,0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,100,81.6,continuous_power,False,2,81.6,2,0.0,32.5,25.4,0|0|0|0|0,2014-01,0,scores_only
2014-01-09,DRREDDY.NS,C_macd_crossover,C,517.38,4.9,492.04,100.0,100.0,82.6,84.6,70.6,53.0,0.45,1.79,2,1.8645,4.9487,0.3455,1.5963,1.4557,8.2851,15.9,-0.0,-0.0,-0.0,-0.0,0.0,54.9,,0.0,0.0,0.0,54.9,0.0,0.0,0.0,0.0,100,54.9,continuous_power,False,2,54.9,2,0.0,20.7,12.0,0|0|0|0|0,2014-01,0,scores_only
2014-01-09,INFY.NS,B_pullback_rebound,B,431.35,0.86,427.625,100.0,56.3,71.1,100.0,94.8,40.7,0.47,1.86,1,-3.2074,1.5812,0.3471,0.948,0.4251,0.4744,12.2,-0.0,-0.0,-0.0,-0.0,0.0,25.3,,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,100,25.3,continuous_power,False,1,25.3,2,0.0,47.3,33.1,0|0|0|0|0,2014-01,0,scores_only
2014-01-09,PIDILITIND.NS,B_pullback_rebound,B,145.825,4.66,139.025,86.4,40.0,68.9,100.0,72.0,40.7,0.7,2.81,0,-5.3699,1.0306,0.4371,1.1871,1.1183,2.6214,12.2,-0.0,-0.0,-0.0,-0.0,0.0,38.5,,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,100,38.5,continuous_power,False,1,38.5,2,0.0,46.0,32.9,0|0|0|0|0,2014-01,0,scores_only
