signal_date,ticker,pattern,close,sma50,sma200,prev_high_close,volume,vol_avg20,entry_price,entry_band_low,entry_band_high,stop_pct,stop_price,pattern_family,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score_pre_stop_risk_penalty,signal_score,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,st_score,st_score_pre_model,markov_state_encoded
2025-11-20,RELIANCE.NS,A_breakout_40d,1549.1,1432.506,1376.9278,1519.4,18171724,10770469.15,1541.0,1525.59,1556.41,7.0,1433.13,A,70.2,65.6,73.7,75.2,58.0,59.9,1.09,3.0,0,1.9547,8.1392,0.7308,1.1993,0.9301,8.0883,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,18.1,13.8,0|0|0|0|0
2025-11-24,EICHERMOT.NS,A_breakout_40d,7258.5,6935.32,5847.2538,7134.5,1229296,556969.75,7258.5,7185.915,7331.085,7.0,6750.405,A,100.0,63.9,84.1,67.4,58.0,59.9,0.49,1.97,1,1.738,4.6599,0.2383,0.9847,0.2383,10.0318,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2025-11-26,BANKBEES.NS,A_breakout_40d,614.22,588.8826,561.6929,611.65,916895,559842.85,614.91,608.7609,621.0591,7.0,571.8663,A,74.2,53.4,72.8,72.3,58.0,59.9,0.81,3.0,0,0.4202,4.3026,0.4205,1.2541,0.6746,3.4982,18.0,-0.0,-0.0,-0.0,-0.0,1.9759,100.0,97.0,0.3235,0.0815,0.0223,0.3762,68,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,20.1,13.8,0|0|0|0|0
2025-11-26,SIEMENS.NS,A_breakout_40d,3318.8,3163.156,3101.6326,3251.7,1149408,414624.75,3310.0,3276.9,3343.1,7.0,3078.3,A,59.9,66.5,95.4,66.2,58.0,59.9,0.13,0.54,0,2.0635,4.9205,0.437,1.9705,2.1663,9.8859,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,94.8,93.3,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,93.3,3,1.5,,0.0,0.0,0.0,94.8,48.3,31.2,0|0|0|0|0
2025-11-27,BANKBEES.NS,A_breakout_40d,615.7,589.8684,562.2422,614.22,908640,568997.5,612.01,605.8899,618.1301,7.0,569.1693,A,74.6,51.9,71.9,73.5,58.0,59.9,0.8,3.0,1,0.241,4.3792,0.1123,0.8413,0.5845,3.5589,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.0815,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,20.1,13.8,0|0|0|0|0
2025-11-27,SUNPHARMA.NS,A_breakout_40d,1810.3,1687.94,1684.2105,1804.9,2902053,1848749.45,1810.3,1792.197,1828.403,7.0,1683.579,A,51.1,52.4,71.4,76.3,58.0,59.9,1.13,3.0,0,0.2992,7.2491,-0.1551,0.5674,0.2892,6.0256,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,38.9,31.1,0|0|0|0|0
2025-12-01,ADANIPORTS.NS,A_breakout_40d,1530.5,1451.78,1341.6692,1516.9,4059126,2277910.65,1528.1,1512.819,1543.381,7.0,1421.133,A,91.0,57.2,75.6,67.8,58.0,59.9,0.76,3.0,0,0.8966,5.4223,0.8636,1.0148,1.0583,5.8332,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2025-12-01,TVSMOTOR.NS,A_breakout_40d,3661.8,3506.66,2958.9282,3658.3,1616247,958640.05,3659.8,3623.202,3696.398,7.0,3403.614,A,100.0,50.8,73.7,67.8,58.0,59.9,0.12,0.49,0,0.0957,4.4242,0.5239,1.7492,1.3362,7.6843,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,92.6,89.6,0.345,0.1233,0.0223,0.3762,66,continuous_power,False,1,89.6,4,3.0,,0.0,0.0,0.0,92.6,40.9,31.1,0|0|0|0|0
2025-12-02,SIEMENS.NS,A_breakout_40d,3361.0,3163.802,3103.0311,3318.8,744346,455296.95,3372.1001,3338.3791,3405.8211,7.0,3136.0531,A,59.8,60.2,72.7,68.1,58.0,59.9,0.09,0.38,1,1.2715,6.2329,0.0,1.1786,0.771,8.6873,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,83.1,81.6,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,81.6,3,1.5,,0.0,0.0,0.0,83.1,36.9,31.1,0|0|0|0|0
2025-12-05,INDUSTOWER.NS,A_breakout_40d,415.7,378.116,371.9822,412.35,9654037,4931380.95,414.0,409.86,418.14,7.0,385.02,A,58.2,56.5,79.2,66.3,58.0,59.9,1.29,3.0,0,0.8124,9.9398,-0.2736,1.9896,1.2809,8.022,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0223,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,50.3,31.2,0|0|0|0|0
2025-12-12,GOLDBEES.NS,A_breakout_40d,109.61,102.8134,86.3524,108.11,42813407,25405872.0,110.45,109.3455,111.5545,7.0,102.7185,A,100.0,61.1,73.7,70.0,58.0,59.9,1.22,3.0,0,1.3875,6.6106,0.9799,1.3875,1.7826,8.2,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,38.9,31.1,0|0|0|0|0
2025-12-12,VEDL.NS,A_breakout_40d,543.6,504.392,455.254,538.4,18629112,9509924.8,540.95,535.5405,546.3595,7.0,503.0835,A,100.0,57.7,79.2,64.3,58.0,59.9,1.4,3.0,0,0.9658,7.7733,1.1247,0.8907,1.6321,9.3634,18.0,-0.0,-0.0,-0.0,-0.0,1.8275,100.0,97.0,0.32,0.1233,0.0403,0.3762,68,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2025-12-15,GOLDBEES.NS,A_breakout_40d,110.95,103.1154,86.5435,109.61,44275839,26228807.2,109.46,108.3654,110.5546,7.0,101.7978,A,100.0,59.8,73.8,72.8,58.0,59.9,1.28,3.0,1,1.2225,7.5979,0.7664,1.0855,1.809,9.7392,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2025-12-16,VEDL.NS,A_breakout_40d,569.5,508.054,456.49,549.4,34011443,11280230.7,580.0,574.2,585.8,7.0,539.4,A,100.0,79.3,100.0,72.5,58.0,59.9,1.66,3.0,1,3.6585,12.0944,-0.2548,1.9621,0.9621,18.5155,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.052,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,43.8,31.2,0|0|0|0|0
2025-12-17,SILVERBEES.NS,A_breakout_40d,192.16,156.1278,117.0541,184.87,63395449,41309668.55,194.79,192.8421,196.7379,7.0,181.1547,A,100.0,81.5,70.7,81.2,58.0,59.9,3.13,3.0,0,3.9433,23.0787,2.8751,0.7946,2.8751,24.4021,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,27.9,31.1,0|0|0|0|0
2025-12-17,VEDL.NS,A_breakout_40d,569.8,510.034,457.2247,569.5,30344596,12596983.25,569.7,564.003,575.397,7.0,529.821,A,100.0,50.4,88.2,72.6,58.0,59.9,1.74,3.0,2,0.0527,11.718,1.8437,0.9822,2.5172,12.791,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0403,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,41.8,31.2,0|0|0|0|0
2025-12-18,SHRIRAMFIN.NS,A_breakout_40d,869.45,787.244,679.7235,867.65,12481529,7254544.5,869.0,860.31,877.69,7.0,808.17,A,100.0,51.7,74.4,65.8,58.0,59.9,2.7,3.0,0,0.2075,10.4423,0.4976,0.7232,1.1246,6.394,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2025-12-19,SHRIRAMFIN.NS,A_breakout_40d,901.7,791.94,681.198,869.45,35297309,8827847.75,919.0,909.81,928.19,7.0,854.67,A,100.0,79.7,100.0,72.8,58.0,59.9,2.7,3.0,1,3.7092,13.8596,-0.0518,2.596,1.9443,15.9234,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.052,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,46.3,31.2,0|0|0|0|0
2025-12-22,GOLDBEES.NS,A_breakout_40d,111.39,104.2228,87.4877,110.95,66926289,30124085.45,112.52,111.3948,113.6452,7.0,104.6436,A,100.0,53.2,84.4,70.2,58.0,59.9,1.07,3.0,0,0.3966,6.8768,0.8013,0.8818,0.8013,5.4258,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0403,0.3762,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2025-12-22,INFY.NS,A_breakout_40d,1689.6,1538.902,1538.742,1638.7,23098923,8098297.7,1679.0,1662.21,1695.79,7.0,1561.47,A,50.1,74.8,97.0,75.2,58.0,59.9,1.0,3.0,0,3.1061,9.7926,1.5439,1.0091,2.5513,13.3911,18.0,-0.0,-0.0,-0.0,-0.0,0.0,100.0,100.0,0.2294,0.0815,0.0223,0.2943,77,continuous_power,False,1,100.0,3,1.5,,0.0,0.0,0.0,100.0,43.3,31.2,0|0|0|0|0
2025-12-22,SHRIRAMFIN.NS,A_breakout_40d,934.85,797.256,682.7857,901.7,31894463,10015541.95,938.7,929.313,948.087,7.0,872.991,A,100.0,79.4,100.0,77.9,58.0,59.9,2.83,3.0,2,3.6764,17.2584,1.9186,1.3072,3.343,20.4309,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.052,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,39.3,31.2,0|0|0|0|0
2025-12-22,SILVERBEES.NS,A_breakout_40d,199.95,159.0748,118.5925,193.26,70597242,45915195.5,202.0,199.98,204.02,7.0,187.86,A,100.0,77.7,70.8,83.6,58.0,59.9,3.17,3.0,1,3.4617,25.6956,2.3733,0.7957,2.3733,23.9847,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,9.1,13.8,0|0|0|0|0
2025-12-26,SILVERBEES.NS,A_breakout_40d,219.85,162.2038,120.3748,209.23,80430683,50994906.55,235.21,232.8579,237.5621,7.0,218.7453,A,100.0,90.6,71.5,89.3,58.0,59.9,3.24,3.0,1,5.0758,35.5394,3.5846,1.0935,6.3353,35.8546,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,5.6,13.8,0|0|0|0|0
2025-12-26,TITAN.NS,A_breakout_40d,3992.0,3827.5,3530.7593,3933.8,1113050,683193.4,4010.0,3969.9,4050.1,7.0,3729.3,A,92.0,61.8,72.6,66.7,58.0,59.9,1.04,3.0,0,1.4795,4.2978,-0.0102,1.7651,0.7651,5.614,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2025-12-30,BAJAJ-AUTO.NS,A_breakout_40d,9282.0,8995.66,8552.25,9170.0,464922,297574.65,9320.0,9226.8,9413.2,7.0,8667.6,A,75.9,59.8,71.2,61.1,58.0,59.9,0.1,0.39,0,1.2214,3.1831,0.0,1.8825,0.9211,4.6305,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,97.0,94.0,0.345,0.1154,0.0,0.3762,66,continuous_power,False,1,94.0,4,3.0,,0.0,0.0,0.0,97.0,52.3,31.2,0|0|0|0|0
2025-12-30,HINDALCO.NS,A_breakout_40d,884.15,821.44,717.904,872.9,15280248,5011060.3,886.4,877.536,895.264,7.0,824.352,A,100.0,60.3,100.0,69.8,58.0,59.9,1.24,3.0,0,1.2888,7.6342,0.3468,1.3739,2.1506,8.1556,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.052,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,50.3,31.2,0|0|0|0|0
2025-12-30,SHRIRAMFIN.NS,A_breakout_40d,979.4,826.563,691.1155,973.7,17757531,10957991.4,983.0,973.17,992.83,7.0,914.19,A,100.0,54.7,72.4,77.6,58.0,59.9,3.68,3.0,0,0.5854,18.4907,0.5704,0.9086,0.7709,14.1058,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2025-12-31,BPCL.NS,A_breakout_40d,384.0,361.408,327.7612,375.45,12051156,5630839.3,386.4,382.536,390.264,7.0,359.352,A,100.0,68.2,82.8,67.7,58.0,59.9,0.99,3.0,0,2.2773,6.2511,0.0,2.0768,1.1579,10.5345,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.0414,0.3646,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2025-12-31,TITAN.NS,A_breakout_40d,4051.5,3850.404,3544.6695,3992.0,1358731,779805.35,4063.7,4023.063,4104.337,7.0,3779.241,A,93.1,61.9,74.8,70.5,58.0,59.9,1.04,3.0,1,1.4905,5.2227,0.2491,1.5071,0.7562,6.9061,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2026-01-01,INDUSTOWER.NS,A_breakout_40d,435.8,401.041,379.1272,423.9,17970341,6858738.4,438.0,433.62,442.38,7.0,407.34,A,78.9,72.5,92.4,69.5,58.0,59.9,2.0,3.0,0,2.8073,8.6672,0.5493,1.7796,2.536,10.7925,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0912,0.0414,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,48.3,31.2,0|0|0|0|0
2026-01-02,BANKBEES.NS,A_breakout_40d,619.91,607.5207,575.7488,616.86,879504,566752.7,623.98,617.7402,630.2198,7.0,580.3014,A,77.6,54.0,71.0,66.8,58.0,59.9,0.38,1.51,0,0.4944,2.0393,0.4388,1.3128,1.0713,3.0388,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1084,0.0049,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2026-01-02,INDUSINDBK.NS,A_breakout_40d,902.45,835.012,795.079,890.2,6250730,3208686.7,905.0,895.95,914.05,7.0,841.65,A,75.1,61.0,79.0,70.4,58.0,59.9,1.43,3.0,0,1.3761,8.0763,0.6515,1.0259,1.129,12.2208,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,98.5,97.0,0.3111,0.0904,0.0223,0.3525,69,continuous_power,False,1,97.0,3,1.5,,0.0,0.0,0.0,98.5,46.3,31.2,0|0|0|0|0
2026-01-02,INDUSTOWER.NS,A_breakout_40d,442.05,402.676,379.7142,435.8,11982152,7281054.0,439.3,434.907,443.693,7.0,408.549,A,80.2,61.5,72.9,72.3,58.0,59.9,2.0,3.0,1,1.4341,9.7781,0.5048,1.2049,1.6399,11.6589,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.0912,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2026-01-02,TVSMOTOR.NS,A_breakout_40d,3847.8,3574.108,3106.9515,3794.3999,1002294,545151.55,3863.0,3824.37,3901.63,7.0,3592.59,A,100.0,61.3,76.8,68.7,58.0,59.9,0.26,1.02,0,1.4073,7.6576,1.2808,0.9727,1.6897,10.881,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,98.8,95.8,0.345,0.1233,0.0223,0.3762,66,continuous_power,False,1,95.8,4,3.0,,0.0,0.0,0.0,98.8,36.9,31.1,0|0|0|0|0
2026-01-05,NESTLEIND.NS,A_breakout_40d,1314.6,1262.118,1200.9647,1295.0,2397082,964305.5,1319.0,1305.81,1332.19,7.0,1226.67,A,75.5,62.1,89.7,69.1,58.0,59.9,0.06,0.25,0,1.5135,4.1582,-0.0547,2.0,1.0725,7.2977,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,52.3,31.2,0|0|0|0|0
2026-01-05,SBIN.NS,A_breakout_40d,1005.55,964.301,849.751,998.95,11259060,6932004.8,1007.95,997.8705,1018.0295,7.0,937.3935,A,100.0,55.3,72.5,70.8,58.0,59.9,0.92,3.0,0,0.6607,4.2776,0.1051,1.3537,1.3706,6.0848,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2026-01-06,AXISBANK.NS,A_breakout_40d,1293.8,1254.47,1171.8595,1290.2,6751769,4042013.45,1293.0,1280.07,1305.93,7.0,1202.49,A,85.2,52.2,73.4,64.8,58.0,59.9,0.36,1.45,0,0.279,3.1352,1.4621,1.1805,2.046,4.7586,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0049,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2026-01-06,BAJAJ-AUTO.NS,A_breakout_40d,9661.0,9036.57,8603.1142,9558.0,503002,326617.7,9668.0,9571.32,9764.68,7.0,8991.24,A,75.2,58.6,70.8,70.4,58.0,59.9,0.45,1.82,0,1.0776,6.91,0.816,1.2957,1.4168,7.9639,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.0912,0.0049,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2026-01-06,HINDALCO.NS,A_breakout_40d,942.25,833.847,723.6475,931.7,10369133,5306847.55,951.05,941.5395,960.5605,7.0,884.4765,A,100.0,59.1,79.1,81.2,58.0,59.9,1.51,3.0,0,1.1323,13.0003,0.4615,1.8048,1.7805,14.2244,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,16.1,13.8,0|0|0|0|0
2026-01-06,INDUSINDBK.NS,A_breakout_40d,914.25,841.003,797.4013,902.45,8308942,3480536.5,914.5,905.355,923.645,7.0,850.485,A,77.3,60.5,87.7,72.3,58.0,59.9,1.66,3.0,1,1.3076,8.7095,-0.2167,1.8226,1.0204,11.3579,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,98.5,97.0,0.3111,0.0839,0.0229,0.349,69,continuous_power,False,1,97.0,3,1.5,,0.0,0.0,0.0,98.5,46.3,31.2,0|0|0|0|0
2026-01-07,BRITANNIA.NS,A_breakout_40d,6185.0,5939.38,5708.7148,6129.5,437361,226933.95,6155.0,6093.45,6216.55,7.0,5724.15,A,70.2,57.2,78.5,65.8,58.0,59.9,0.05,0.21,0,0.9055,4.1354,1.1502,1.1569,2.2297,5.854,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,98.7,95.7,0.345,0.0912,0.0,0.3762,66,continuous_power,False,1,95.7,4,3.0,,0.0,0.0,0.0,98.7,52.3,31.2,0|0|0|0|0
2026-01-07,TITAN.NS,A_breakout_40d,4273.2002,3887.854,3571.947,4111.7998,3496340,896200.8,4273.2002,4230.4682,4315.9322,7.0,3974.0762,A,94.2,81.4,100.0,83.3,58.0,59.9,0.97,3.0,0,3.9253,9.9115,2.7531,1.7405,3.4936,15.2608,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1154,0.0414,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,11.6,13.8,0|0|0|0|0
2026-01-12,COALINDIA.NS,A_breakout_40d,432.3,390.15,389.7925,431.65,14407896,8744744.05,434.0,429.66,438.34,7.0,403.62,A,50.5,51.2,73.0,71.7,58.0,59.9,0.95,3.0,0,0.1506,10.8035,0.1315,1.5909,0.8062,7.7804,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.0815,0.0049,0.3525,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,38.9,31.1,0|0|0|0|0
2026-01-12,GOLDBEES.NS,A_breakout_40d,116.76,107.045,90.3,114.31,70988427,45095141.2,116.98,115.8102,118.1498,7.0,108.7914,A,100.0,67.1,71.5,71.8,58.0,59.9,1.33,3.0,0,2.1433,9.0756,1.8396,1.0105,2.4549,9.7869,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,32.4,31.1,0|0|0|0|0
2026-01-13,SBIN.NS,A_breakout_40d,1028.45,974.292,857.717,1018.9,11016895,7068863.8,1030.0,1019.7,1040.3,7.0,957.9,A,100.0,57.5,71.2,70.6,58.0,59.9,0.8,3.0,0,0.9373,5.5587,0.7536,0.9224,1.6333,6.6864,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,40.9,31.1,0|0|0|0|0
2026-01-14,AXISBANK.NS,A_breakout_40d,1298.8,1259.17,1178.1705,1295.5,7776704,4527397.25,1298.8,1285.812,1311.788,7.0,1207.884,A,84.4,52.0,74.4,61.5,58.0,59.9,0.31,1.23,0,0.2547,3.1473,-0.5547,2.5708,1.8508,4.168,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0049,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,49.3,31.2,0|0|0|0|0
2026-01-14,GOLDBEES.NS,A_breakout_40d,118.01,107.7312,90.7372,116.76,77320821,47913176.85,118.01,116.8299,119.1901,7.0,109.7493,A,100.0,58.6,72.3,73.2,58.0,59.9,1.52,3.0,1,1.0706,9.5412,1.2546,1.0195,1.406,9.6219,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1154,0.0223,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,34.9,31.1,0|0|0|0|0
2026-01-14,INDUSINDBK.NS,A_breakout_40d,944.5,854.086,804.2835,914.25,11559313,4048456.85,944.5,935.055,953.945,7.0,878.385,A,81.0,76.5,97.1,72.1,58.0,59.9,1.25,3.0,0,3.3087,10.5861,0.2691,1.7676,1.3111,15.7471,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,98.5,97.0,0.3111,0.0912,0.0414,0.349,69,continuous_power,False,1,97.0,3,1.5,,0.0,0.0,0.0,98.5,46.3,31.2,0|0|0|0|0
2026-01-14,SILVERBEES.NS,A_breakout_40d,262.81,183.2806,129.162,249.51,137283440,90836922.1,262.81,260.1819,265.4381,7.0,244.4133,A,100.0,92.6,70.2,84.1,58.0,59.9,5.88,3.0,0,5.3304,43.3922,3.6031,0.4331,4.5379,39.4175,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,100.0,97.0,0.345,0.1233,0.0229,0.3762,66,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,35.8,31.2,0|0|0|0|0
2026-01-14,TATASTEEL.NS,A_breakout_40d,189.25,173.5994,163.0059,186.2,55907778,27390195.6,189.25,187.3575,191.1425,7.0,176.0025,A,82.5,63.1,80.8,68.3,58.0,59.9,-0.04,0.0,0,1.638,9.0154,0.0,2.007,1.1063,11.8159,18.0,-0.0,-0.0,-0.0,-0.0,2.9789,96.8,93.8,0.345,0.1154,0.0049,0.3762,66,continuous_power,False,1,93.8,4,3.0,,0.0,0.0,0.0,96.8,46.3,31.2,0|0|0|0|0
2026-01-14,VEDL.NS,A_breakout_40d,675.75,555.944,473.3878,637.2,45759805,15557267.7,675.75,668.9925,682.5075,7.0,628.4475,A,100.0,98.4,98.8,81.2,58.0,59.9,2.29,3.0,0,6.0499,21.55,1.538,2.1476,3.104,26.3381,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,100.0,97.0,0.3111,0.1233,0.0598,0.349,69,continuous_power,False,1,97.0,4,3.0,,0.0,0.0,0.0,100.0,29.4,31.1,0|0|0|0|0
2026-01-16,INDUSINDBK.NS,A_breakout_40d,953.85,860.525,807.131,944.5,10345071,4333466.6,947.95,938.4705,957.4295,7.0,881.5935,A,83.1,57.9,87.7,73.8,58.0,59.9,1.63,3.0,1,0.9899,10.8451,0.0529,0.9394,0.0529,12.9945,18.0,-0.0,-0.0,-0.0,-0.0,1.4702,98.5,97.0,0.3111,0.0912,0.0229,0.349,69,continuous_power,False,1,97.0,3,1.5,,0.0,0.0,0.0,98.5,46.3,31.2,0|0|0|0|0
